idade,renda_anual,tipo_propriedade,tempo_de_emprego,objetivo,classificacao,valor_emprestimo,taxa_juros,devedor,relacao_emprestimo_renda,foi_inadimplente
25,110000,Hipotecado,8.0,Quitação de dívidas,A,5500,6.62,0,0.05,N
35,19200,Alugado,4.0,Pessoal,A,1200,7.29,1,0.06,N
27,180000,Alugado,4.0,Pessoal,B,8000,10.37,0,0.04,N
30,9600,Alugado,1.0,Quitação de dívidas,C,1500,12.73,1,0.16,S
40,35000,Hipotecado,6.0,Empreendimento,B,5600,10.65,0,0.16,N
23,90000,Hipotecado,7.0,Quitação de dívidas,B,4000,10.65,0,0.04,N
23,62500,Hipotecado,3.0,Quitação de dívidas,D,10000,15.7,1,0.16,N
24,40000,Alugado,0.0,Educação,B,3600,10.59,0,0.09,N
26,96000,Hipotecado,0.0,Reforma Casa,A,16000,5.79,0,0.17,N
28,160000,Alugado,7.0,Pessoal,B,8000,12.69,0,0.05,N
32,43200,Hipotecado,7.0,Reforma Casa,A,15000,7.91,0,0.35,N
25,25000,Alugado,5.0,Reforma Casa,B,3450,11.99,1,0.14,N
26,26989,Alugado,2.0,Médico,C,1525,15.23,0,0.06,S
33,83000,Alugado,0.0,Quitação de dívidas,B,21000,11.71,1,0.25,N
23,54996,Hipotecado,7.0,Educação,B,2100,11.49,0,0.04,N
34,26400,Hipotecado,0.0,Médico,B,3600,9.88,0,0.14,N
32,31000,Hipotecado,16.0,Quitação de dívidas,A,3000,7.51,1,0.1,N
23,25000,Alugado,3.0,Médico,B,5600,11.11,0,0.22,N
43,47840,Alugado,27.0,Pessoal,B,15000,12.42,1,0.31,N
29,70000,Alugado,3.0,Pessoal,A,12300,8.49,0,0.18,N
25,74004,Alugado,2.0,Pessoal,E,20000,15.95,1,0.27,S
24,57000,Hipotecado,8.0,Empreendimento,D,14000,14.91,0,0.25,N
24,98000,Alugado,4.0,Educação,C,14000,14.26,1,0.14,N
22,51996,Hipotecado,6.0,Pessoal,A,6000,7.88,0,0.12,N
30,53000,Alugado,4.0,Quitação de dívidas,A,12000,6.03,0,0.23,N
22,80000,Hipotecado,5.0,Empreendimento,B,5000,11.36,0,0.06,N
25,26000,Alugado,7.0,Médico,C,2000,12.99,0,0.08,S
46,45000,Hipotecado,7.0,Médico,A,12250,6.54,0,0.27,N
32,44000,Hipotecado,8.0,Médico,A,3600,6.99,0,0.08,N
29,73000,Alugado,2.0,Educação,A,9200,7.88,0,0.13,N
25,40000,Alugado,6.0,Médico,B,10000,10.0,0,0.25,N
22,60000,Alugado,0.0,Pessoal,A,24000,7.29,1,0.4,N
34,25800,Próprio,18.0,Educação,A,10000,8.94,0,0.39,N
24,47000,Alugado,0.0,Médico,B,1450,10.74,0,0.03,N
22,65000,Próprio,6.0,Médico,C,3000,13.92,0,0.05,S
27,35000,Alugado,5.0,Empreendimento,C,10000,13.48,0,0.29,S
27,53250,Alugado,1.0,Médico,B,7000,10.37,0,0.13,N
28,82500,Hipotecado,12.0,Médico,A,11000,7.49,0,0.13,N
26,75000,Alugado,10.0,Educação,D,10000,15.58,0,0.13,S
22,52000,Alugado,6.0,Pessoal,D,9000,14.11,0,0.17,S
26,44004,Alugado,2.0,Médico,A,4500,7.74,0,0.1,N
25,66000,Alugado,9.0,Educação,D,25000,15.33,1,0.38,N
24,30000,Alugado,4.0,Médico,D,1400,15.62,1,0.05,S
23,84500,Hipotecado,3.0,Empreendimento,A,10000,7.51,0,0.12,N
36,81996,Alugado,4.0,Pessoal,D,15000,14.09,0,0.18,N
22,85000,Alugado,6.0,Empreendimento,B,35000,10.37,1,0.41,N
24,42252,Hipotecado,3.0,Pessoal,C,8000,12.84,0,0.19,N
23,42000,Próprio,5.0,Empreendimento,A,6500,6.03,0,0.15,N
23,120000,Alugado,4.0,Médico,B,20000,10.37,0,0.17,N
21,59000,Alugado,4.0,Médico,C,5000,14.22,1,0.08,N
32,55000,Hipotecado,14.0,Reforma Casa,B,16000,10.59,1,0.29,N
28,78996,Hipotecado,10.0,Reforma Casa,C,12000,13.16,0,0.15,S
23,53000,Hipotecado,6.0,Quitação de dívidas,B,6000,10.65,1,0.11,N
24,24000,Alugado,5.0,Médico,C,5500,14.27,0,0.23,N
23,45000,Alugado,2.0,Empreendimento,B,14500,10.36,1,0.32,N
25,58020,Alugado,9.0,Pessoal,A,2000,6.91,0,0.03,N
21,35000,Próprio,5.0,Empreendimento,B,8000,9.91,0,0.23,N
29,60000,Hipotecado,13.0,Médico,G,25000,20.16,1,0.42,N
23,37500,Alugado,2.0,Quitação de dívidas,C,8000,14.26,0,0.21,N
31,99000,Alugado,15.0,Reforma Casa,C,12000,14.26,0,0.12,N
28,103000,Alugado,0.0,Educação,D,8000,14.61,1,0.08,N
29,52000,Alugado,2.0,Educação,C,2725,11.66,0,0.05,N
24,33000,Hipotecado,3.0,Empreendimento,C,4000,13.04,0,0.12,N
25,90000,Hipotecado,5.0,Quitação de dívidas,A,7500,6.76,0,0.08,N
48,60000,Hipotecado,0.0,Empreendimento,A,2500,7.29,0,0.04,N
23,62000,Hipotecado,2.0,Empreendimento,C,5000,13.57,0,0.08,S
22,57500,Alugado,4.0,Médico,A,5400,5.42,0,0.09,N
24,42000,Alugado,1.0,Reforma Casa,D,2000,15.62,1,0.05,S
50,76500,Alugado,1.0,Pessoal,B,20000,11.99,0,0.26,N
30,60000,Alugado,1.0,Quitação de dívidas,A,3600,8.59,0,0.06,N
31,305000,Hipotecado,0.0,Reforma Casa,D,35000,17.58,0,0.11,S
29,73000,Alugado,7.0,Quitação de dívidas,C,2500,14.35,0,0.03,S
30,10800,Alugado,1.0,Pessoal,B,1500,11.48,1,0.14,N
25,63000,Hipotecado,9.0,Educação,B,25000,11.49,0,0.4,N
23,38000,Alugado,7.0,Pessoal,B,12000,11.71,1,0.32,N
24,30000,Alugado,1.0,Reforma Casa,D,5000,15.7,1,0.17,S
25,50000,Hipotecado,5.0,Educação,C,4000,13.43,0,0.08,S
22,18000,Alugado,2.0,Quitação de dívidas,C,5400,15.23,1,0.3,N
23,45000,Alugado,7.0,Empreendimento,B,6000,11.49,0,0.13,N
22,74000,Hipotecado,4.0,Pessoal,D,15000,15.05,1,0.2,N
29,60000,Hipotecado,0.0,Pessoal,E,10000,15.25,0,0.17,S
32,52000,Alugado,10.0,Educação,A,4200,7.51,0,0.08,N
26,95000,Alugado,0.0,Médico,B,6000,10.99,0,0.06,N
35,30000,Hipotecado,3.0,Reforma Casa,C,10000,13.43,1,0.33,N
24,100000,Hipotecado,0.0,Reforma Casa,C,10000,12.87,0,0.1,S
34,126000,Hipotecado,2.0,Empreendimento,B,9600,11.49,0,0.08,N
29,113000,Hipotecado,5.0,Reforma Casa,C,25000,13.16,1,0.22,N
30,65000,Alugado,11.0,Pessoal,D,12800,15.2,0,0.2,N
24,70000,Alugado,4.0,Empreendimento,C,10125,14.65,0,0.14,S
22,58650,Hipotecado,5.0,Médico,D,9250,15.21,1,0.13,N
22,54000,Alugado,4.0,Educação,E,5000,16.35,1,0.09,N
23,58650,Alugado,7.0,Médico,C,15000,13.43,1,0.22,S
25,60000,Alugado,9.0,Educação,B,12000,12.21,0,0.2,N
27,116899,Hipotecado,12.0,Quitação de dívidas,B,12000,10.75,1,0.1,N
23,64000,Hipotecado,7.0,Educação,A,2100,6.03,0,0.03,N
21,9600,Alugado,4.0,Reforma Casa,D,2000,15.99,1,0.21,N
40,52479,Alugado,17.0,Pessoal,D,6600,14.54,1,0.13,N
28,21000,Alugado,3.0,Pessoal,A,1000,7.49,0,0.05,N
25,138000,Hipotecado,0.0,Médico,B,5000,11.86,0,0.04,N
24,138000,Alugado,4.0,Pessoal,C,5000,13.23,1,0.04,S
35,84000,Próprio,4.0,Reforma Casa,A,9000,6.76,0,0.11,N
33,71000,Hipotecado,10.0,Reforma Casa,A,10000,5.79,0,0.14,N
28,90000,Próprio,7.0,Médico,C,8400,12.87,0,0.09,N
25,39600,Hipotecado,9.0,Pessoal,B,5000,8.88,0,0.13,N
28,60000,Hipotecado,5.0,Médico,B,6000,10.99,0,0.1,N
34,44000,Alugado,0.0,Educação,C,3400,13.49,0,0.08,S
28,60000,Hipotecado,12.0,Médico,C,14400,13.49,0,0.24,N
34,63500,Hipotecado,18.0,Reforma Casa,A,5125,8.49,0,0.08,N
37,26500,Alugado,11.0,Médico,C,2000,13.16,0,0.08,N
29,26000,Próprio,5.0,Empreendimento,B,4500,11.71,0,0.17,N
24,180000,Hipotecado,7.0,Empreendimento,B,14000,11.99,0,0.08,N
22,46320,Hipotecado,6.0,Quitação de dívidas,D,15000,12.86,1,0.32,S
22,20000,Alugado,7.0,Educação,A,1675,7.74,0,0.08,N
27,32000,Alugado,1.0,Pessoal,A,5800,7.49,0,0.18,N
25,84000,Alugado,5.0,Reforma Casa,C,10000,13.49,0,0.12,N
24,158004,Alugado,0.0,Reforma Casa,D,25000,14.59,1,0.16,S
25,50000,Alugado,3.0,Empreendimento,D,16000,17.58,1,0.32,N
21,10000,Próprio,6.0,Empreendimento,D,1600,14.74,1,0.16,N
25,35400,Alugado,2.0,Médico,A,2000,8.49,0,0.06,N
31,31500,Alugado,2.0,Médico,B,4200,9.99,0,0.13,N
29,25000,Próprio,5.0,Médico,C,10000,13.49,0,0.4,S
25,70000,Hipotecado,9.0,Quitação de dívidas,B,15600,11.71,0,0.22,N
26,41400,Alugado,5.0,Quitação de dívidas,B,7300,9.45,0,0.18,N
36,192000,Outros,11.0,Empreendimento,B,20000,11.48,0,0.1,N
21,10000,Próprio,2.0,Reforma Casa,A,4500,8.63,1,0.45,N
25,62900,Hipotecado,9.0,Médico,D,8825,15.7,1,0.12,S
33,69996,Alugado,2.0,Reforma Casa,B,9000,11.58,0,0.13,N
30,102000,Alugado,2.0,Empreendimento,B,25000,9.62,0,0.25,N
24,40000,Hipotecado,2.0,Empreendimento,B,2500,9.99,0,0.06,N
22,48000,Alugado,6.0,Educação,A,15000,7.51,1,0.31,N
25,49920,Hipotecado,9.0,Quitação de dívidas,A,3325,5.42,0,0.07,N
24,38000,Alugado,8.0,Médico,C,5000,13.99,0,0.13,N
28,19000,Alugado,1.0,Quitação de dívidas,B,9250,11.49,1,0.49,N
25,72972,Hipotecado,9.0,Pessoal,C,10000,12.99,0,0.14,N
22,70000,Hipotecado,4.0,Empreendimento,B,13750,10.75,0,0.2,N
23,138000,Hipotecado,7.0,Empreendimento,B,2700,11.86,0,0.02,N
24,55000,Alugado,0.0,Quitação de dívidas,B,4000,11.26,0,0.07,N
27,90000,Próprio,1.0,Empreendimento,A,7500,7.51,0,0.08,N
26,100000,Hipotecado,10.0,Quitação de dívidas,A,12000,5.99,0,0.12,N
27,55000,Alugado,3.0,Reforma Casa,B,10000,10.25,0,0.18,N
23,69360,Alugado,5.0,Quitação de dívidas,A,4000,7.74,0,0.06,N
22,19728,Alugado,5.0,Quitação de dívidas,A,2000,7.49,0,0.1,N
24,40040,Alugado,0.0,Médico,C,7000,13.23,0,0.17,S
25,49000,Alugado,9.0,Quitação de dívidas,A,10000,6.62,1,0.2,N
21,26000,Alugado,4.0,Educação,C,7750,13.16,0,0.3,S
24,50000,Próprio,7.0,Reforma Casa,B,20000,12.69,0,0.4,N
26,75000,Alugado,0.0,Médico,B,12000,10.38,0,0.16,N
45,85000,Alugado,0.0,Pessoal,C,26000,14.27,1,0.31,S
22,27302,Hipotecado,6.0,Médico,B,3725,12.69,0,0.14,N
32,110888,Hipotecado,0.0,Médico,B,10400,9.91,0,0.09,N
23,25000,Alugado,0.0,Pessoal,A,2500,6.91,0,0.1,N
24,62000,Alugado,4.0,Educação,C,2000,13.49,0,0.03,N
26,58000,Alugado,0.0,Pessoal,A,3500,8.59,0,0.06,N
31,95800,Alugado,1.0,Reforma Casa,B,5750,9.45,0,0.06,N
30,120000,Hipotecado,3.0,Reforma Casa,B,15000,10.99,0,0.13,N
22,21600,Alugado,3.0,Médico,B,2100,9.99,0,0.1,N
30,36000,Alugado,2.0,Empreendimento,B,5000,10.75,0,0.14,N
36,30123,Alugado,5.0,Médico,C,2000,14.26,0,0.07,S
22,115000,Hipotecado,6.0,Empreendimento,A,12000,5.99,0,0.1,N
27,76000,Hipotecado,7.0,Educação,B,6400,10.65,0,0.08,N
23,36000,Hipotecado,6.0,Pessoal,C,14000,12.99,0,0.39,N
25,28800,Alugado,5.0,Pessoal,A,5575,6.62,0,0.19,N
22,25200,Hipotecado,2.0,Pessoal,A,7000,6.03,0,0.28,N
29,117600,Hipotecado,13.0,Quitação de dívidas,C,14400,12.99,0,0.12,S
32,50000,Hipotecado,3.0,Pessoal,A,6000,6.76,0,0.12,N
31,120000,Alugado,7.0,Reforma Casa,E,21600,19.03,0,0.18,S
55,75000,Hipotecado,6.0,Pessoal,D,7700,14.84,0,0.1,S
25,35000,Alugado,0.0,Médico,B,5000,11.71,0,0.14,N
28,64049,Hipotecado,7.0,Pessoal,B,20000,12.69,0,0.31,N
34,44000,Alugado,0.0,Educação,D,16000,13.24,1,0.36,S
22,30000,Hipotecado,6.0,Quitação de dívidas,B,3000,11.49,0,0.1,N
25,32000,Alugado,2.0,Quitação de dívidas,A,1500,7.49,0,0.05,N
22,169000,Alugado,1.0,Pessoal,B,14000,11.14,0,0.08,N
30,42000,Alugado,1.0,Pessoal,B,12000,9.88,0,0.29,N
30,111000,Alugado,3.0,Empreendimento,C,15450,10.91,0,0.14,S
24,75000,Hipotecado,3.0,Reforma Casa,B,3000,11.11,0,0.04,N
30,36000,Hipotecado,7.0,Médico,B,15000,11.83,0,0.42,N
34,28800,Alugado,0.0,Pessoal,F,2500,21.36,1,0.09,N
41,34560,Alugado,8.0,Quitação de dívidas,D,7550,16.89,1,0.22,N
23,46776,Próprio,7.0,Quitação de dívidas,D,15000,13.24,0,0.32,N
25,26004,Alugado,8.0,Quitação de dívidas,A,7000,6.92,0,0.27,N
27,65000,Hipotecado,5.0,Empreendimento,B,10000,12.42,0,0.15,N
26,33000,Alugado,1.0,Empreendimento,B,3500,10.25,0,0.11,N
21,42000,Hipotecado,5.0,Educação,C,7000,15.23,0,0.17,S
31,150996,Hipotecado,13.0,Empreendimento,A,10000,6.91,0,0.07,N
29,165000,Alugado,2.0,Educação,B,7500,10.62,0,0.05,N
25,48000,Hipotecado,0.0,Médico,C,23500,13.49,0,0.49,S
23,24000,Hipotecado,2.0,Médico,D,5000,15.99,1,0.21,S
25,35000,Alugado,1.0,Empreendimento,A,15000,7.49,1,0.43,N
24,53004,Hipotecado,1.0,Quitação de dívidas,B,2400,10.36,0,0.05,N
23,25000,Alugado,6.0,Pessoal,C,8000,13.61,1,0.32,S
31,76500,Alugado,1.0,Educação,B,14000,11.49,0,0.18,N
22,48000,Alugado,1.0,Educação,B,7200,9.62,0,0.15,N
22,38000,Hipotecado,4.0,Educação,A,1950,7.37,0,0.05,N
21,45000,Alugado,5.0,Empreendimento,A,10000,6.62,0,0.22,N
24,62000,Hipotecado,8.0,Pessoal,A,5875,6.03,0,0.09,N
27,19200,Próprio,3.0,Pessoal,A,8000,8.9,1,0.42,N
24,40800,Hipotecado,1.0,Educação,D,6000,12.92,0,0.15,N
22,50400,Hipotecado,6.0,Educação,D,12000,14.09,0,0.24,N
29,60000,Alugado,0.0,Educação,C,6000,15.96,0,0.1,S
27,56000,Próprio,7.0,Empreendimento,C,1000,14.65,0,0.02,N
23,75000,Alugado,2.0,Médico,A,8000,7.9,0,0.11,N
46,86807,Hipotecado,0.0,Empreendimento,A,10000,8.94,0,0.12,N
29,33000,Alugado,6.0,Empreendimento,A,5000,8.9,0,0.15,N
25,63000,Hipotecado,0.0,Pessoal,D,25000,13.87,0,0.4,N
23,75000,Alugado,0.0,Empreendimento,B,6000,11.48,0,0.08,N
28,49000,Hipotecado,5.0,Reforma Casa,D,19750,15.58,1,0.4,S
28,121008,Hipotecado,0.0,Pessoal,A,5400,5.99,0,0.04,N
22,36000,Alugado,0.0,Pessoal,B,3000,11.71,0,0.08,N
41,28800,Alugado,2.0,Médico,B,6500,12.69,0,0.23,N
28,61500,Alugado,2.0,Médico,B,15000,10.37,0,0.24,N
26,53595,Hipotecado,3.0,Pessoal,A,6000,7.88,0,0.11,N
22,72204,Alugado,2.0,Pessoal,C,6700,13.47,0,0.09,N
22,40000,Hipotecado,0.0,Educação,C,4000,12.73,0,0.1,S
24,81000,Alugado,2.0,Quitação de dívidas,C,14000,14.17,0,0.17,N
32,96000,Alugado,7.0,Pessoal,D,20000,14.42,0,0.21,N
28,33000,Alugado,12.0,Pessoal,C,8000,14.65,1,0.24,N
26,70000,Alugado,6.0,Reforma Casa,A,12000,6.99,0,0.17,N
23,38500,Alugado,1.0,Educação,B,8450,10.62,0,0.22,N
27,33600,Alugado,3.0,Quitação de dívidas,C,10000,14.72,0,0.3,N
29,35000,Próprio,11.0,Médico,C,4200,12.99,0,0.12,S
26,30720,Alugado,5.0,Quitação de dívidas,A,10000,7.88,1,0.33,N
21,27000,Alugado,1.0,Educação,A,4800,7.51,0,0.18,N
27,72000,Hipotecado,9.0,Quitação de dívidas,A,10000,7.9,0,0.14,N
24,37000,Alugado,2.0,Médico,A,7000,7.51,0,0.19,N
24,52000,Próprio,8.0,Pessoal,A,5000,7.4,0,0.1,N
25,80000,Hipotecado,4.0,Médico,C,25000,13.49,0,0.31,N
23,50000,Próprio,4.0,Pessoal,B,12600,11.71,0,0.25,N
66,38400,Alugado,14.0,Médico,A,11000,5.42,0,0.29,N
23,67000,Hipotecado,3.0,Quitação de dívidas,A,9250,5.79,0,0.14,N
23,60000,Hipotecado,5.0,Quitação de dívidas,C,5600,14.22,1,0.09,S
22,57600,Hipotecado,1.0,Pessoal,B,6000,10.0,0,0.1,N
33,320000,Hipotecado,2.0,Empreendimento,A,14000,7.91,0,0.04,N
24,73000,Hipotecado,3.0,Médico,A,10000,7.49,0,0.14,N
26,75000,Alugado,2.0,Pessoal,B,9600,10.0,0,0.13,N
27,54000,Alugado,0.0,Quitação de dívidas,D,5000,13.17,1,0.09,N
24,80000,Hipotecado,6.0,Educação,A,16000,7.88,0,0.2,N
23,36000,Hipotecado,7.0,Empreendimento,C,4800,13.06,0,0.13,S
45,47000,Alugado,13.0,Médico,E,15000,16.4,1,0.32,S
22,62400,Hipotecado,6.0,Educação,D,2400,14.46,0,0.04,S
24,65000,Alugado,1.0,Médico,A,4000,5.42,0,0.06,N
47,48000,Hipotecado,13.0,Médico,B,16750,10.62,0,0.35,N
34,105000,Hipotecado,14.0,Empreendimento,A,12000,6.99,0,0.11,N
21,57000,Alugado,3.0,Empreendimento,A,3000,5.42,0,0.05,N
24,67746,Alugado,8.0,Reforma Casa,C,33000,12.68,1,0.49,N
31,20800,Alugado,0.0,Quitação de dívidas,C,6000,14.26,0,0.29,N
24,51000,Próprio,9.0,Empreendimento,D,10000,15.31,0,0.2,S
32,250000,Hipotecado,9.0,Empreendimento,D,25000,14.59,0,0.1,N
34,39312,Alugado,5.0,Pessoal,D,10000,15.7,0,0.25,N
25,33000,Alugado,1.0,Empreendimento,C,7100,14.65,1,0.22,S
22,105000,Hipotecado,6.0,Médico,A,12000,6.62,0,0.11,N
31,32500,Hipotecado,4.0,Médico,A,8975,6.62,0,0.28,N
25,25000,Alugado,0.0,Médico,C,8500,12.53,1,0.34,S
28,140000,Hipotecado,12.0,Empreendimento,A,9000,5.99,0,0.06,N
25,115000,Hipotecado,9.0,Pessoal,A,4000,6.03,0,0.03,N
22,56004,Próprio,5.0,Educação,C,12000,13.98,0,0.21,N
42,35000,Próprio,12.0,Pessoal,A,2000,7.37,0,0.06,N
40,24000,Alugado,3.0,Empreendimento,C,2700,14.27,0,0.11,S
22,30000,Próprio,3.0,Médico,B,7200,10.99,0,0.24,N
24,30000,Alugado,0.0,Pessoal,A,10000,8.38,1,0.33,N
23,38000,Hipotecado,5.0,Pessoal,A,5400,7.9,0,0.14,N
35,49000,Alugado,2.0,Quitação de dívidas,D,24000,15.2,1,0.49,N
34,72000,Hipotecado,8.0,Reforma Casa,C,10000,13.49,0,0.14,S
27,124000,Hipotecado,9.0,Pessoal,B,4350,11.49,0,0.04,N
36,36000,Próprio,4.0,Médico,D,10000,16.29,0,0.28,S
29,74100,Alugado,3.0,Empreendimento,C,4500,13.61,0,0.06,S
27,34800,Próprio,7.0,Reforma Casa,A,9500,7.51,0,0.27,N
21,28800,Alugado,3.0,Educação,C,6000,13.8,0,0.21,S
21,37200,Próprio,5.0,Empreendimento,A,7000,8.49,0,0.19,N
24,88000,Hipotecado,0.0,Reforma Casa,C,6400,11.66,1,0.07,S
30,102000,Hipotecado,8.0,Reforma Casa,D,15000,15.62,0,0.15,S
35,92000,Hipotecado,19.0,Médico,A,14400,6.99,0,0.16,N
26,24480,Alugado,0.0,Médico,A,4375,5.79,0,0.18,N
24,40000,Alugado,8.0,Médico,B,2800,10.25,0,0.07,N
23,75000,Próprio,7.0,Educação,B,15000,11.14,0,0.2,N
32,36000,Alugado,5.0,Quitação de dívidas,D,1600,14.09,1,0.04,S
26,32500,Hipotecado,8.0,Quitação de dívidas,C,3000,13.22,0,0.09,S
28,59000,Hipotecado,12.0,Empreendimento,A,5000,7.14,0,0.08,N
22,58000,Alugado,6.0,Educação,B,3000,11.83,0,0.05,N
24,45996,Alugado,3.0,Educação,C,2000,12.98,0,0.04,S
21,65592,Hipotecado,5.0,Educação,D,3600,15.99,0,0.05,S
25,73163,Hipotecado,9.0,Empreendimento,E,25000,16.45,0,0.34,N
22,48000,Alugado,2.0,Quitação de dívidas,A,9000,7.88,0,0.19,N
23,90000,Alugado,7.0,Educação,B,10000,12.69,0,0.11,N
22,62900,Hipotecado,6.0,Médico,E,12000,16.35,1,0.16,S
21,36000,Alugado,3.0,Quitação de dívidas,C,5000,12.99,0,0.14,N
25,38000,Alugado,8.0,Médico,C,16000,12.87,1,0.42,S
24,55000,Alugado,2.0,Empreendimento,E,20000,18.64,1,0.36,N
26,48000,Alugado,10.0,Educação,B,4225,9.83,0,0.09,N
27,96000,Alugado,1.0,Empreendimento,D,25000,16.89,1,0.26,S
24,69000,Alugado,2.0,Quitação de dívidas,B,16000,11.89,1,0.23,N
29,45000,Alugado,8.0,Médico,C,18250,14.27,1,0.41,N
30,31000,Hipotecado,3.0,Empreendimento,D,12000,14.42,1,0.39,N
32,90000,Alugado,2.0,Quitação de dívidas,B,10000,11.12,0,0.11,N
35,218000,Alugado,4.0,Quitação de dívidas,D,7000,14.11,1,0.03,S
30,116500,Hipotecado,9.0,Quitação de dívidas,C,15000,14.79,0,0.13,S
25,30300,Hipotecado,4.0,Médico,B,5000,10.0,1,0.17,N
25,78600,Alugado,0.0,Quitação de dívidas,C,8400,13.48,0,0.11,S
34,19200,Alugado,12.0,Quitação de dívidas,B,4750,11.83,1,0.25,N
23,49161,Alugado,1.0,Reforma Casa,D,8000,13.17,1,0.16,S
22,27600,Hipotecado,6.0,Quitação de dívidas,A,8400,7.51,0,0.3,N
25,46000,Hipotecado,5.0,Médico,B,6000,10.99,1,0.13,N
23,64000,Hipotecado,7.0,Quitação de dívidas,B,8000,10.99,0,0.13,N
26,49493,Hipotecado,6.0,Empreendimento,C,15250,13.11,1,0.31,S
24,75000,Alugado,0.0,Empreendimento,A,12000,6.62,0,0.16,N
22,32004,Hipotecado,6.0,Educação,B,10000,10.83,0,0.31,N
31,48996,Alugado,0.0,Quitação de dívidas,E,5000,16.4,1,0.1,S
25,50000,Alugado,1.0,Médico,C,6000,14.79,0,0.12,S
22,37008,Alugado,2.0,Educação,B,3600,12.42,0,0.1,N
22,44582,Alugado,6.0,Reforma Casa,A,4000,5.99,1,0.09,N
31,60000,Alugado,3.0,Quitação de dívidas,A,7500,5.79,0,0.13,N
26,44000,Hipotecado,6.0,Educação,A,10000,5.42,1,0.23,N
24,88000,Hipotecado,8.0,Reforma Casa,D,25000,14.54,0,0.28,N
24,91000,Hipotecado,8.0,Quitação de dívidas,B,2400,9.91,0,0.03,N
23,75000,Alugado,4.0,Médico,A,12000,6.03,0,0.16,N
30,79000,Hipotecado,14.0,Pessoal,A,7500,7.14,0,0.09,N
27,65000,Alugado,2.0,Reforma Casa,A,4000,5.99,0,0.06,N
27,42000,Alugado,3.0,Empreendimento,A,2400,6.54,0,0.06,N
28,54000,Alugado,1.0,Médico,D,2000,14.42,1,0.04,N
45,82800,Alugado,4.0,Educação,C,25000,12.87,1,0.3,S
22,65000,Alugado,1.0,Educação,A,12500,6.91,0,0.19,N
20,32652,Hipotecado,0.0,Pessoal,D,6000,14.61,1,0.18,N
31,57996,Alugado,4.0,Pessoal,D,4800,15.58,1,0.08,S
38,140000,Hipotecado,13.0,Reforma Casa,D,10000,15.62,0,0.07,N
24,52000,Alugado,8.0,Educação,C,8000,13.99,1,0.15,S
29,50000,Alugado,6.0,Educação,A,3000,7.29,0,0.06,N
23,25920,Alugado,4.0,Pessoal,D,10000,15.58,1,0.39,N
22,58000,Hipotecado,1.0,Empreendimento,A,4000,7.29,0,0.07,N
34,39000,Alugado,0.0,Quitação de dívidas,B,7500,9.45,1,0.19,N
24,48000,Hipotecado,2.0,Educação,B,5500,11.36,0,0.11,N
37,40000,Alugado,1.0,Empreendimento,B,3000,11.71,0,0.07,N
28,38000,Alugado,12.0,Pessoal,A,3200,9.63,0,0.08,N
25,45000,Alugado,4.0,Pessoal,B,8000,10.38,0,0.18,N
30,38000,Próprio,0.0,Educação,B,6000,11.58,0,0.16,N
32,250000,Hipotecado,7.0,Educação,B,20000,11.48,0,0.08,N
23,95000,Hipotecado,7.0,Quitação de dívidas,A,4500,6.92,0,0.05,N
27,52000,Alugado,0.0,Médico,C,22950,13.49,1,0.44,N
24,87996,Hipotecado,1.0,Pessoal,B,7000,11.99,0,0.08,N
43,80000,Alugado,5.0,Reforma Casa,B,6400,11.71,0,0.08,N
23,86000,Hipotecado,5.0,Educação,A,21000,8.9,0,0.24,N
33,114000,Hipotecado,2.0,Quitação de dívidas,C,21000,13.16,0,0.18,N
21,30000,Alugado,4.0,Médico,A,6000,7.51,0,0.2,N
45,55000,Alugado,1.0,Pessoal,A,4000,6.03,0,0.07,N
28,186480,Hipotecado,12.0,Médico,C,10000,14.22,0,0.05,S
29,66996,Hipotecado,1.0,Pessoal,A,9000,8.94,0,0.13,N
21,67000,Hipotecado,5.0,Educação,D,25000,15.65,0,0.37,S
44,42000,Hipotecado,4.0,Médico,A,13200,6.17,0,0.31,N
22,77237,Hipotecado,0.0,Médico,A,5875,6.17,0,0.08,N
35,86000,Hipotecado,19.0,Médico,A,20000,6.54,0,0.23,N
25,27096,Alugado,7.0,Educação,A,5000,7.9,1,0.18,N
40,36000,Próprio,4.0,Educação,C,2000,13.57,0,0.06,S
29,31500,Alugado,11.0,Educação,A,10000,7.29,1,0.32,N
24,35004,Próprio,8.0,Quitação de dívidas,D,8000,14.96,0,0.23,N
26,51600,Alugado,1.0,Reforma Casa,A,5000,8.94,1,0.1,N
28,69996,Hipotecado,1.0,Reforma Casa,B,7200,11.83,0,0.1,N
25,65000,Alugado,1.0,Reforma Casa,A,3000,8.49,0,0.05,N
29,32000,Alugado,10.0,Reforma Casa,D,9250,15.65,1,0.29,N
21,70000,Alugado,3.0,Pessoal,A,12000,6.99,0,0.17,N
23,45000,Alugado,8.0,Quitação de dívidas,C,6000,12.53,0,0.13,N
23,55000,Alugado,7.0,Médico,B,4200,9.91,0,0.08,N
25,70000,Alugado,3.0,Pessoal,C,8000,14.26,0,0.11,N
26,42000,Alugado,2.0,Pessoal,C,10800,13.99,1,0.26,N
22,27996,Hipotecado,4.0,Médico,B,5500,10.38,0,0.2,N
43,350000,Hipotecado,3.0,Médico,B,18000,11.49,0,0.05,N
26,63000,Alugado,1.0,Empreendimento,E,10000,16.4,1,0.16,S
